L_anypoint_x,L_anypoint_y,R_anypoint_x,R_anypoint_y,Confidence
1824.000,56.000,1773.549,81.758,0.719
980.000,1092.000,888.695,1106.834,0.718
1164.000,1148.000,1091.143,1162.545,0.718
676.000,1252.000,574.132,1267.162,0.718
1360.000,490.000,1334.139,507.840,0.718
2428.000,104.000,2211.957,134.406,0.718
1260.000,594.000,1237.960,610.508,0.718
876.000,1220.000,770.713,1238.737,0.718
2444.000,1084.000,2243.258,1098.175,0.718
908.000,826.000,805.369,840.923,0.718
344.000,602.000,149.911,617.426,0.718
916.000,1172.000,826.663,1189.330,0.718
1108.000,1292.000,1012.876,1307.531,0.718
720.000,1252.000,631.089,1266.752,0.718
400.000,706.000,214.588,721.226,0.717
2300.000,352.000,2116.859,367.373,0.717
1084.000,1406.000,941.378,1422.851,0.717
1456.000,730.000,1437.549,747.199,0.717
1744.000,1268.000,1616.815,1283.951,0.717
712.000,650.000,594.224,666.936,0.717
1092.000,1300.000,993.114,1315.458,0.717
376.000,770.000,186.692,786.963,0.717
2284.000,168.000,2092.026,191.985,0.717
592.000,826.000,448.098,841.576,0.717
1180.000,1292.000,1085.797,1306.979,0.717
2436.000,256.000,2214.051,284.919,0.717
2468.000,112.000,2251.019,141.832,0.717
844.000,1044.000,732.666,1059.375,0.717
1344.000,746.000,1326.213,762.755,0.716
2348.000,938.000,2173.072,954.156,0.716
1392.000,1140.000,1309.967,1154.486,0.716
2572.000,32.000,2330.539,64.896,0.716
732.000,1414.000,572.358,1429.943,0.716
1464.000,1276.000,1336.984,1288.870,0.716
2300.000,1068.000,2123.323,1083.186,0.716
2292.000,360.000,2108.751,375.107,0.716
1464.000,1172.000,1445.931,1187.230,0.716
480.000,536.000,297.287,527.927,0.716
1228.000,988.000,1199.188,1002.668,0.716
1512.000,1292.000,1383.275,1307.065,0.716
716.000,786.000,596.790,801.224,0.716
2308.000,1028.000,2132.375,1043.647,0.716
552.000,714.000,408.935,721.501,0.716
1268.000,1236.000,1188.022,1252.311,0.715
1204.000,1566.000,988.160,1581.469,0.715
528.000,184.000,281.515,191.556,0.715
1188.000,658.000,1169.666,672.152,0.715
1392.000,570.000,1370.197,586.609,0.715
820.000,1044.000,710.490,1058.736,0.715
488.000,866.000,329.192,882.362,0.715
916.000,690.000,819.904,705.572,0.715
1600.000,24.000,1551.542,48.484,0.715
1076.000,1406.000,933.382,1422.195,0.715
2300.000,120.000,2106.604,145.201,0.715
1624.000,682.000,1601.102,697.889,0.715
1108.000,1356.000,1002.137,1372.439,0.715
2492.000,24.000,2268.081,47.226,0.715
552.000,802.000,400.165,814.761,0.715
2452.000,1076.000,2251.998,1090.645,0.715
2388.000,328.000,2178.469,350.967,0.714
1424.000,754.000,1406.482,770.272,0.714
392.000,714.000,201.112,729.362,0.714
804.000,922.000,707.345,936.840,0.714
1544.000,618.000,1519.520,634.075,0.714
788.000,1020.000,674.552,1034.457,0.714
2108.000,1414.000,1946.536,1439.097,0.714
1052.000,344.000,1021.115,358.107,0.714
376.000,1726.000,320.844,1695.038,0.714
1060.000,432.000,1038.258,445.792,0.714
1092.000,1196.000,1017.722,1211.155,0.714
616.000,1236.000,514.793,1252.005,0.714
2268.000,1052.000,2098.619,1067.704,0.714
1600.000,762.000,1576.964,775.990,0.714
1912.000,56.000,1866.096,82.093,0.714
852.000,1212.000,748.009,1229.310,0.714
504.000,722.000,344.031,737.939,0.713
812.000,1116.000,698.756,1134.043,0.713
1728.000,1252.000,1695.558,1261.908,0.713
868.000,1188.000,773.805,1204.036,0.713
2444.000,1540.000,2308.670,1539.851,0.713
1720.000,544.000,1728.157,487.567,0.713
900.000,850.000,797.874,865.325,0.713
1140.000,1614.000,900.677,1631.576,0.713
264.000,440.000,50.527,457.028,0.713
1664.000,368.000,1640.781,383.978,0.713
320.000,1180.000,112.251,1194.604,0.713
1228.000,1004.000,1198.411,1019.455,0.713
916.000,722.000,814.742,738.441,0.713
1704.000,602.000,1681.116,617.776,0.713
1576.000,706.000,1551.967,720.203,0.713
2420.000,376.000,2204.365,401.106,0.713
1076.000,1340.000,965.849,1356.094,0.713
1276.000,914.000,1259.737,929.660,0.713
1060.000,376.000,1034.686,391.037,0.713
288.000,514.000,81.407,529.330,0.713
328.000,818.000,129.115,834.564,0.713
496.000,850.000,336.883,865.666,0.713
1560.000,1324.000,1431.606,1332.974,0.712
828.000,1420.000,690.329,1434.892,0.712
304.000,456.000,98.467,472.903,0.712
1392.000,410.000,1369.371,426.017,0.712
852.000,706.000,747.290,720.823,0.712
2508.000,152.000,2291.228,175.302,0.712
2436.000,562.000,2285.737,594.798,0.712
584.000,658.000,441.526,674.440,0.712
1824.000,272.000,1783.376,296.077,0.712
2492.000,1606.000,2251.912,1615.320,0.712
2324.000,1036.000,2141.115,1051.574,0.712
1584.000,938.000,1560.229,952.596,0.712
1480.000,368.000,1450.861,384.128,0.711
448.000,496.000,271.771,512.356,0.711
2172.000,1084.000,2028.981,1075.274,0.711
700.000,594.000,582.224,609.068,0.711
2500.000,1100.000,2292.933,1115.607,0.711
1384.000,762.000,1366.719,778.087,0.711
1784.000,850.000,1753.103,867.271,0.711
1488.000,1148.000,1470.382,1161.119,0.711
248.000,1052.000,103.264,1069.162,0.711
504.000,1412.000,360.776,1428.396,0.711
1472.000,730.000,1454.118,745.699,0.711
616.000,930.000,480.107,946.614,0.711
1776.000,72.000,1727.403,96.058,0.711
1400.000,610.000,1377.566,627.599,0.710
1204.000,1244.000,1121.247,1259.491,0.710
1568.000,602.000,1547.622,616.381,0.710
1108.000,504.000,1084.623,519.163,0.710
432.000,834.000,245.854,850.858,0.710
416.000,594.000,231.508,611.416,0.710
1100.000,1510.000,907.758,1527.041,0.710
656.000,698.000,528.328,713.449,0.710
1220.000,1470.000,1043.878,1486.633,0.710
544.000,658.000,391.266,674.374,0.710
1172.000,1428.000,1109.223,1443.294,0.710
2308.000,1084.000,2129.376,1098.442,0.710
1696.000,1414.000,1552.388,1423.300,0.710
868.000,1108.000,774.392,1122.972,0.710
2340.000,16.000,2129.763,50.531,0.710
288.000,674.000,70.777,689.800,0.710
368.000,578.000,176.305,595.046,0.710
1600.000,658.000,1576.481,673.755,0.710
1872.000,48.000,1823.938,74.402,0.709
1068.000,666.000,1043.234,703.475,0.709
1156.000,1068.000,1075.530,1084.289,0.709
1544.000,898.000,1521.769,912.168,0.709
2380.000,402.000,2181.505,419.018,0.709
1680.000,408.000,1648.875,430.900,0.709
344.000,674.000,143.298,689.545,0.709
2348.000,264.000,2139.355,296.153,0.709
280.000,216.000,72.355,240.378,0.709
732.000,818.000,614.156,834.196,0.709
360.000,698.000,167.482,722.037,0.709
1228.000,1036.000,1197.699,1052.969,0.709
1480.000,858.000,1460.863,872.021,0.709
820.000,1364.000,698.198,1381.813,0.709
1252.000,1108.000,1211.852,1125.827,0.709
1592.000,456.000,1568.209,471.327,0.709
2364.000,264.000,2155.754,295.538,0.709
360.000,240.000,207.871,288.005,0.709
1560.000,1372.000,1434.186,1387.148,0.709
160.000,1172.000,160.436,1164.024,0.709
1084.000,1212.000,1002.140,1227.100,0.708
732.000,1172.000,635.046,1186.986,0.708
884.000,504.000,861.414,523.131,0.708
1352.000,1044.000,1329.709,1059.195,0.708
980.000,1044.000,914.795,1059.846,0.708
1156.000,786.000,1076.154,801.964,0.708
1784.000,80.000,1735.359,104.760,0.708
656.000,770.000,527.900,785.387,0.708
740.000,1430.000,582.565,1445.489,0.708
1504.000,1076.000,1485.512,1091.234,0.708
328.000,1476.000,157.610,1489.930,0.708
1512.000,634.000,1488.841,650.432,0.708
1528.000,1372.000,1401.818,1386.496,0.708
1044.000,1148.000,972.978,1162.588,0.708
696.000,938.000,576.046,953.752,0.708
1448.000,1108.000,1430.511,1122.072,0.708
1172.000,1052.000,1092.897,1067.560,0.708
1352.000,1012.000,1329.649,1026.499,0.708
1448.000,1260.000,1322.341,1273.630,0.708
2500.000,1606.000,2260.891,1615.117,0.708
264.000,1196.000,47.085,1211.094,0.707
2356.000,1076.000,2171.091,1090.813,0.707
1344.000,1052.000,1321.411,1066.720,0.707
1100.000,594.000,1076.011,608.649,0.707
2356.000,336.000,2157.175,359.514,0.707
600.000,1156.000,454.864,1173.383,0.707
1236.000,930.000,1210.297,945.537,0.707
1696.000,1044.000,1665.431,1059.478,0.707
1400.000,522.000,1373.345,537.677,0.707
1808.000,256.000,1776.713,279.666,0.707
1084.000,434.000,1062.812,451.840,0.707
600.000,930.000,456.103,943.001,0.707
2556.000,594.000,2370.545,615.728,0.707
1440.000,1172.000,1422.062,1187.980,0.707
456.000,144.000,432.658,167.717,0.706
1456.000,1292.000,1328.142,1305.368,0.706
2484.000,1060.000,2282.840,1074.714,0.706
844.000,634.000,739.296,648.915,0.706
656.000,1566.000,464.888,1584.758,0.706
376.000,786.000,184.931,802.876,0.706
1108.000,1060.000,1025.918,1074.448,0.706
2524.000,450.000,2307.374,473.973,0.706
2412.000,1092.000,2213.386,1107.051,0.706
1528.000,626.000,1504.701,641.474,0.706
1568.000,754.000,1545.773,769.455,0.706
1100.000,996.000,1026.861,987.455,0.706
1440.000,1124.000,1422.309,1138.991,0.706
1084.000,1060.000,996.604,1075.338,0.706
568.000,938.000,424.642,951.587,0.706
2260.000,168.000,2076.708,186.137,0.706
184.000,1862.000,216.689,1893.241,0.706
2500.000,810.000,2323.798,835.109,0.706
1464.000,1092.000,1446.208,1106.874,0.706
1068.000,1076.000,980.849,1091.671,0.706
1060.000,626.000,1036.633,642.303,0.705
1672.000,416.000,1640.355,439.820,0.705
892.000,1124.000,794.105,1142.379,0.705
576.000,834.000,431.774,852.384,0.705
1552.000,1260.000,1473.417,1278.381,0.705
272.000,690.000,58.370,705.601,0.705
2228.000,296.000,2046.086,319.572,0.705
2204.000,136.000,2028.680,161.835,0.705
600.000,1004.000,464.828,1020.001,0.705
1576.000,1348.000,1447.137,1357.917,0.704
2116.000,1244.000,1980.595,1250.238,0.704
288.000,1212.000,80.674,1228.592,0.704
924.000,1068.000,821.224,1083.078,0.704
1744.000,16.000,1697.948,42.197,0.704
1028.000,1252.000,940.916,1267.069,0.704
948.000,1084.000,851.839,1098.820,0.704
1236.000,1028.000,1206.990,1045.271,0.704
1028.000,1236.000,950.355,1252.172,0.704
1156.000,1348.000,1045.952,1362.889,0.704
288.000,874.000,77.434,888.298,0.704
1068.000,1068.000,978.416,1083.285,0.704
900.000,1308.000,790.740,1325.159,0.704
1616.000,746.000,1590.858,761.471,0.704
1336.000,1020.000,1314.540,1033.939,0.704
624.000,898.000,490.321,911.641,0.704
1188.000,1116.000,1150.135,1131.223,0.704
2308.000,232.000,2114.787,257.692,0.704
1616.000,448.000,1592.319,465.713,0.704
1992.000,72.000,1942.549,102.700,0.704
844.000,746.000,741.312,760.473,0.704
2524.000,32.000,2291.384,63.330,0.704
2452.000,1052.000,2253.948,1066.289,0.703
1268.000,1108.000,1228.646,1126.250,0.703
1408.000,988.000,1391.809,996.895,0.703
2540.000,328.000,2301.131,358.399,0.703
416.000,996.000,230.041,1012.367,0.703
376.000,898.000,183.873,913.587,0.703
248.000,410.000,29.010,424.438,0.703
1044.000,1220.000,969.401,1235.764,0.703
1044.000,1228.000,970.101,1243.501,0.703
2396.000,472.000,2197.615,486.392,0.703
1156.000,1084.000,1081.479,1100.030,0.703
1880.000,64.000,1824.767,89.725,0.703
820.000,1156.000,746.641,1172.833,0.703
1608.000,442.000,1583.075,459.717,0.703
1368.000,1036.000,1346.433,1050.938,0.703
884.000,538.000,860.333,555.292,0.703
812.000,1052.000,700.983,1066.974,0.703
1840.000,200.000,1847.592,158.202,0.702
1432.000,496.000,1408.527,513.956,0.702
1036.000,1180.000,963.062,1195.530,0.702
1512.000,714.000,1493.617,729.975,0.702
360.000,746.000,166.604,763.020,0.702
724.000,1516.000,700.300,1530.412,0.702
1076.000,1454.000,907.913,1470.229,0.702
932.000,1044.000,817.644,1059.059,0.702
328.000,1420.000,161.006,1435.614,0.702
2300.000,1340.000,2115.845,1356.822,0.702
1960.000,1622.000,1847.980,1647.076,0.702
1832.000,682.000,1783.919,698.842,0.702
884.000,1196.000,786.350,1209.231,0.702
2404.000,264.000,2187.836,287.445,0.702
1268.000,1534.000,1068.378,1549.492,0.702
256.000,1252.000,32.325,1269.647,0.701
600.000,898.000,463.120,912.714,0.701
1584.000,602.000,1563.048,616.988,0.701
568.000,1484.000,383.127,1501.473,0.701
1228.000,1606.000,1141.297,1624.006,0.701
1068.000,618.000,1046.242,632.691,0.701
1440.000,1108.000,1422.271,1123.018,0.701
536.000,682.000,382.664,705.137,0.701
1084.000,610.000,1062.027,624.038,0.701
240.000,842.000,17.099,857.022,0.700
1600.000,506.000,1575.108,521.217,0.700
400.000,842.000,207.704,857.156,0.700
764.000,490.000,739.723,506.406,0.700
1196.000,988.000,1124.515,1004.335,0.700
336.000,690.000,137.205,704.351,0.700
1076.000,472.000,1053.723,486.120,0.700
2300.000,296.000,2110.052,318.139,0.700
708.000,1244.000,610.596,1260.886,0.700
668.000,1316.000,563.044,1331.002,0.700
1092.000,1308.000,989.328,1324.861,0.700
2532.000,586.000,2349.800,610.180,0.700
2348.000,442.000,2154.819,456.573,0.700
584.000,898.000,441.645,912.569,0.699
712.000,778.000,592.381,794.314,0.699
728.000,1220.000,637.724,1236.208,0.699
1204.000,594.000,1186.211,610.159,0.699
2276.000,1188.000,2100.302,1195.822,0.699
720.000,826.000,601.977,841.427,0.699
368.000,722.000,177.591,739.343,0.699
2540.000,954.000,2517.450,945.866,0.699
1108.000,1340.000,997.664,1355.503,0.699
1352.000,938.000,1334.349,951.051,0.699
1608.000,522.000,1584.510,538.284,0.699
256.000,626.000,38.340,640.727,0.699
2516.000,256.000,2292.272,280.693,0.699
1416.000,450.000,1375.890,466.761,0.699
504.000,850.000,344.311,865.962,0.699
2220.000,1550.000,2050.317,1574.870,0.699
312.000,634.000,110.109,650.928,0.698
900.000,1140.000,807.362,1155.257,0.698
1592.000,618.000,1574.191,633.117,0.698
1140.000,1324.000,1035.096,1338.003,0.698
432.000,882.000,257.260,897.739,0.698
312.000,778.000,110.500,794.686,0.698
788.000,480.000,765.018,498.038,0.698
692.000,898.000,571.996,913.395,0.698
1092.000,1204.000,1018.519,1219.144,0.698
1228.000,1092.000,1197.583,1105.866,0.698
2252.000,1550.000,2091.056,1598.990,0.698
280.000,1406.000,120.688,1422.291,0.698
1260.000,1212.000,1197.996,1226.704,0.698
732.000,1284.000,635.317,1298.543,0.698
1728.000,248.000,1560.578,262.674,0.698
360.000,906.000,168.713,920.426,0.698
496.000,658.000,335.126,673.897,0.697
1672.000,16.000,1695.370,46.449,0.697
2300.000,344.000,2117.442,360.120,0.697
1084.000,1220.000,998.754,1235.772,0.697
948.000,874.000,835.834,906.049,0.697
1512.000,1012.000,1493.422,1027.932,0.697
2516.000,1004.000,2316.468,1018.630,0.697
2476.000,1044.000,2275.589,1060.423,0.697
860.000,922.000,754.082,937.697,0.697
876.000,834.000,771.396,848.057,0.697
884.000,810.000,780.628,824.184,0.697
788.000,464.000,765.925,481.416,0.696
860.000,1116.000,764.856,1132.205,0.696
1864.000,40.000,1815.703,67.197,0.696
416.000,890.000,233.805,907.396,0.696
2164.000,1574.000,2003.766,1595.641,0.696
820.000,352.000,1220.491,390.830,0.696
296.000,1204.000,88.690,1220.251,0.696
1544.000,1196.000,1522.506,1229.013,0.696
1648.000,1228.000,1625.486,1155.588,0.696
2532.000,160.000,2308.366,192.062,0.696
656.000,682.000,526.557,699.833,0.696
592.000,1132.000,438.792,1149.390,0.696
1408.000,480.000,1383.788,497.694,0.696
2556.000,528.000,2371.620,542.399,0.696
1908.000,80.000,1866.288,105.570,0.696
2252.000,1068.000,2084.648,1084.494,0.696
1196.000,1300.000,1101.064,1315.697,0.696
584.000,1308.000,334.568,1323.383,0.696
312.000,618.000,111.096,635.431,0.696
756.000,866.000,637.072,880.629,0.695
1164.000,1662.000,905.705,1680.036,0.695
1116.000,610.000,1097.864,627.898,0.695
1464.000,450.000,1439.402,466.344,0.695
288.000,1196.000,72.855,1212.659,0.695
1640.000,682.000,1616.099,696.863,0.695
408.000,80.000,367.430,87.698,0.695
256.000,280.000,41.114,294.648,0.695
980.000,1172.000,892.099,1187.305,0.695
684.000,930.000,562.655,943.995,0.695
804.000,570.000,691.339,585.402,0.695
812.000,1300.000,693.598,1317.712,0.695
868.000,1382.000,732.859,1399.902,0.695
1916.000,80.000,1874.039,105.947,0.695
740.000,1028.000,617.745,1044.330,0.695
440.000,1044.000,262.845,1058.417,0.695
712.000,1116.000,583.753,1137.695,0.694
1712.000,842.000,1681.383,857.580,0.694
368.000,850.000,177.115,865.102,0.694
700.000,1244.000,602.186,1259.383,0.694
632.000,1260.000,529.972,1276.705,0.694
1156.000,914.000,1076.138,928.839,0.694
1260.000,698.000,1243.005,715.982,0.694
376.000,1172.000,182.810,1185.384,0.694
900.000,1044.000,785.415,1058.440,0.694
672.000,642.000,543.693,657.678,0.694
1108.000,488.000,1083.749,503.466,0.694
1384.000,1060.000,1361.869,1072.649,0.694
1172.000,1396.000,1042.427,1412.542,0.694
320.000,618.000,118.156,633.764,0.694
772.000,1276.000,666.859,1290.510,0.694
1188.000,1028.000,1114.913,1042.264,0.693
2324.000,384.000,2133.469,400.688,0.693
868.000,1164.000,773.259,1180.616,0.693
1840.000,176.000,1817.859,167.451,0.693
296.000,554.000,89.138,570.761,0.693
732.000,1524.000,709.069,1542.039,0.693
288.000,506.000,79.834,524.542,0.693
664.000,1124.000,537.445,1123.586,0.693
740.000,818.000,621.731,834.042,0.693
1060.000,1284.000,957.514,1299.729,0.693
640.000,1268.000,536.206,1286.351,0.693
2276.000,1068.000,2099.863,1083.191,0.693
748.000,1020.000,626.085,1034.951,0.693
576.000,842.000,432.707,857.489,0.693
884.000,490.000,861.168,506.883,0.693
804.000,1372.000,685.052,1387.724,0.693
616.000,498.000,480.380,515.012,0.693
748.000,866.000,628.390,880.707,0.693
488.000,538.000,305.087,529.737,0.693
884.000,714.000,781.133,729.027,0.693
1552.000,152.000,1505.789,201.885,0.693
1584.000,586.000,1559.895,603.242,0.693
820.000,562.000,698.992,572.461,0.693
1336.000,498.000,1312.065,515.926,0.692
892.000,874.000,789.329,889.852,0.692
940.000,1020.000,827.265,1034.608,0.692
748.000,634.000,633.986,649.868,0.692
1736.000,1268.000,1608.354,1284.384,0.692
1728.000,1060.000,1698.105,1075.863,0.692
2044.000,1228.000,1957.311,1259.653,0.692
1456.000,1148.000,1437.957,1161.553,0.692
432.000,988.000,254.444,1003.804,0.692
2212.000,192.000,2035.685,209.130,0.692
1528.000,1228.000,1454.937,1241.858,0.692
2364.000,104.000,2155.812,127.823,0.692
352.000,826.000,157.364,841.439,0.692
748.000,1028.000,625.749,1044.283,0.692
1584.000,882.000,1561.220,896.979,0.691
320.000,810.000,112.282,826.480,0.691
1392.000,890.000,1374.135,904.571,0.691
1892.000,1116.000,1868.498,1085.004,0.691
1244.000,1332.000,1135.006,1347.783,0.691
820.000,578.000,701.152,585.667,0.691
232.000,554.000,14.350,571.538,0.691
1424.000,762.000,1405.783,778.842,0.691
1060.000,1060.000,974.177,1075.168,0.691
1640.000,738.000,1614.733,753.316,0.691
1544.000,770.000,1518.108,783.669,0.691
512.000,674.000,354.332,690.920,0.691
1632.000,1204.000,1607.209,1197.056,0.691
1164.000,1382.000,1035.754,1398.347,0.691
860.000,738.000,755.197,752.378,0.691
2364.000,32.000,2164.614,54.649,0.691
1480.000,24.000,1408.691,47.736,0.690
344.000,690.000,143.050,704.002,0.690
1384.000,578.000,1361.686,595.785,0.690
688.000,1340.000,562.108,1357.267,0.690
1408.000,520.000,1384.705,536.474,0.690
384.000,1180.000,191.589,1196.016,0.690
1424.000,1020.000,1406.694,1034.927,0.690
708.000,1060.000,579.803,1076.008,0.690
2292.000,1542.000,2109.451,1566.108,0.690
344.000,826.000,144.812,842.165,0.690
2356.000,450.000,2162.815,464.394,0.690
240.000,930.000,19.215,944.084,0.690
2292.000,1260.000,2115.686,1258.664,0.689
1824.000,666.000,1776.958,682.861,0.689
1416.000,938.000,1399.262,951.965,0.689
592.000,1020.000,424.317,1036.389,0.689
1156.000,996.000,1076.746,1011.200,0.689
1228.000,1028.000,1197.797,1044.837,0.689
656.000,1156.000,529.919,1171.063,0.689
640.000,746.000,511.598,763.309,0.689
376.000,288.000,225.083,338.692,0.689
1608.000,602.000,1590.880,618.061,0.689
240.000,1204.000,14.935,1219.753,0.689
1352.000,498.000,1326.915,516.490,0.689
1416.000,674.000,1398.704,691.069,0.689
1760.000,1476.000,1599.433,1491.486,0.689
1400.000,722.000,1381.661,738.542,0.689
2212.000,1476.000,2043.050,1500.426,0.689
2364.000,1076.000,2178.093,1090.748,0.689
1536.000,1076.000,1514.773,1089.937,0.689
1204.000,1252.000,1121.401,1266.806,0.689
1464.000,440.000,1439.641,456.782,0.689
1520.000,690.000,1497.900,705.979,0.688
740.000,1180.000,649.775,1195.164,0.688
1432.000,826.000,1417.622,842.557,0.688
956.000,1268.000,861.435,1283.988,0.688
1236.000,690.000,1218.334,706.400,0.688
2524.000,996.000,2320.428,1012.353,0.688
632.000,762.000,498.005,779.021,0.688
796.000,1372.000,676.224,1387.417,0.688
1060.000,1396.000,922.146,1411.805,0.688
1352.000,996.000,1330.605,1012.339,0.688
1276.000,922.000,1260.032,936.657,0.687
2428.000,112.000,2210.554,141.453,0.687
1968.000,1494.000,1928.509,1508.939,0.687
1688.000,674.000,1663.501,689.020,0.687
740.000,834.000,622.537,848.435,0.687
648.000,650.000,519.830,666.706,0.687
2516.000,1846.000,2347.209,1887.774,0.687
